date,county,cholera_cases
2016-07-13,Kisii,0
2016-07-14,Kisii,0
2016-07-15,Kisii,2
2016-07-16,Kisii,0
2016-07-17,Kisii,2
2016-07-18,Kisii,1
2016-07-19,Kisii,2
2016-07-20,Kisii,2
2016-07-21,Kisii,2
2016-07-22,Kisii,2
2016-07-23,Kisii,0
2016-07-24,Kisii,0
2016-07-25,Kisii,2
2016-07-26,Kisii,0
2016-07-27,Kisii,2
2016-07-28,Kisii,2
2016-07-29,Kisii,2
2016-07-30,Kisii,2
2016-07-31,Kisii,0
2016-08-01,Kisii,1
2016-08-02,Kisii,2
2016-08-03,Kisii,1
2016-08-04,Kisii,1
2016-08-05,Kisii,1
2016-08-06,Kisii,0
2016-08-07,Kisii,2
2016-08-08,Kisii,2
2016-08-09,Kisii,1
2016-08-10,Kisii,1
2016-08-11,Kisii,1
2016-08-12,Kisii,0
2016-08-13,Kisii,1
2016-08-14,Kisii,2
2016-08-15,Kisii,1
2016-08-16,Kisii,2
2016-08-17,Kisii,1
2016-08-18,Kisii,1
2016-08-19,Kisii,2
2016-08-20,Kisii,0
2016-08-21,Kisii,1
2016-08-22,Kisii,2
2016-08-23,Kisii,1
2016-08-24,Kisii,2
2016-08-25,Kisii,1
2016-08-26,Kisii,2
2016-08-27,Kisii,1
2016-08-28,Kisii,2
2016-08-29,Kisii,1
2016-08-30,Kisii,1
2016-08-31,Kisii,0
2016-09-01,Kisii,0
2016-09-02,Kisii,0
2016-09-03,Kisii,0
2016-09-04,Kisii,2
2016-09-05,Kisii,0
2016-09-06,Kisii,0
2016-09-07,Kisii,2
2016-09-08,Kisii,2
2016-09-09,Kisii,1
2016-09-10,Kisii,0
2016-09-11,Kisii,2
2016-09-12,Kisii,1
2016-09-13,Kisii,1
2016-09-14,Kisii,0
2016-09-15,Kisii,0
2016-09-16,Kisii,2
2016-09-17,Kisii,2
2016-09-18,Kisii,0
2016-09-19,Kisii,1
2016-09-20,Kisii,2
2016-09-21,Kisii,2
2016-09-22,Kisii,1
2016-09-23,Kisii,1
2016-09-24,Kisii,2
2016-09-25,Kisii,2
2016-09-26,Kisii,2
2016-09-27,Kisii,0
2016-09-28,Kisii,1
2016-09-29,Kisii,1
2016-09-30,Kisii,1
2016-10-01,Kisii,1
2015-01-01,Nyamira,2
2015-01-02,Nyamira,0
2015-01-03,Nyamira,0
2015-01-04,Nyamira,2
2015-01-05,Nyamira,1
2015-01-06,Nyamira,2
2015-01-07,Nyamira,0
2015-01-08,Nyamira,2
2015-01-09,Nyamira,2
2015-01-10,Nyamira,1
2015-01-11,Nyamira,1
2015-01-12,Nyamira,0
2015-01-13,Nyamira,2
2015-01-14,Nyamira,0
2015-01-15,Nyamira,1
2015-01-16,Nyamira,2
2015-01-17,Nyamira,2
2015-01-18,Nyamira,2
2015-01-19,Nyamira,1
2015-01-20,Nyamira,2
2015-01-21,Nyamira,2
2015-01-22,Nyamira,2
2015-01-23,Nyamira,0
2015-01-24,Nyamira,1
2015-01-25,Nyamira,1
2015-01-26,Nyamira,2
2015-01-27,Nyamira,1
2015-01-28,Nyamira,2
2015-01-29,Nyamira,2
2015-01-30,Nyamira,2
2015-01-31,Nyamira,0
2015-02-01,Nyamira,0
2015-02-02,Nyamira,0
2015-02-03,Nyamira,0
2015-02-04,Nyamira,1
2015-02-05,Nyamira,1
2015-02-06,Nyamira,2
2015-02-07,Nyamira,0
2015-02-08,Nyamira,2
2015-02-09,Nyamira,1
2015-02-10,Nyamira,1
2015-02-11,Nyamira,0
2015-02-12,Nyamira,2
2015-02-13,Nyamira,2
2015-02-14,Nyamira,0
2015-02-15,Nyamira,0
2015-02-16,Nyamira,0
2015-02-17,Nyamira,0
2015-02-18,Nyamira,1
2015-02-19,Nyamira,1
2015-02-20,Nyamira,0
2015-02-21,Nyamira,1
2015-02-22,Nyamira,1
2015-02-23,Nyamira,0
2015-02-24,Nyamira,2
2015-02-25,Nyamira,2
2015-02-26,Nyamira,2
2015-02-27,Nyamira,0
2015-02-28,Nyamira,2
2015-03-01,Nyamira,8
2015-03-02,Nyamira,1
2015-03-03,Nyamira,2
2015-03-04,Nyamira,15
2015-03-05,Nyamira,0
2015-03-06,Nyamira,0
2015-03-07,Nyamira,0
2015-03-08,Nyamira,16
2015-03-09,Nyamira,0
2015-03-10,Nyamira,10
2015-03-11,Nyamira,11
2015-03-12,Nyamira,11
2015-03-13,Nyamira,2
2015-03-14,Nyamira,1
2015-03-15,Nyamira,0
2015-03-16,Nyamira,6
2015-03-17,Nyamira,0
2015-03-18,Nyamira,12
2015-03-19,Nyamira,2
2015-03-20,Nyamira,1
2015-03-21,Nyamira,2
2015-03-22,Nyamira,2
2015-03-23,Nyamira,1
2015-03-24,Nyamira,10
2015-03-25,Nyamira,1
2015-03-26,Nyamira,1
2015-03-27,Nyamira,0
2015-03-28,Nyamira,0
2015-03-29,Nyamira,2
2015-03-30,Nyamira,13
2015-03-31,Nyamira,13
2015-04-01,Nyamira,22
2015-04-02,Nyamira,12
2015-04-03,Nyamira,1
2015-04-04,Nyamira,1
2015-04-05,Nyamira,1
2015-04-06,Nyamira,1
2015-04-07,Nyamira,14
2015-04-08,Nyamira,1
2015-04-09,Nyamira,2
2015-04-10,Nyamira,2
2015-04-11,Nyamira,5
2015-04-12,Nyamira,13
2015-04-13,Nyamira,2
2015-04-14,Nyamira,15
2015-04-15,Nyamira,2
2015-04-16,Nyamira,10
2015-04-17,Nyamira,1
2015-04-18,Nyamira,1
2015-04-19,Nyamira,6
2015-04-20,Nyamira,0
2015-04-21,Nyamira,2
2015-04-22,Nyamira,35
2015-04-23,Nyamira,1
2015-04-24,Nyamira,0
2015-04-25,Nyamira,0
2015-04-26,Nyamira,1
2015-04-27,Nyamira,1
2015-04-28,Nyamira,2
2015-04-29,Nyamira,1
2015-04-30,Nyamira,0
2015-05-01,Nyamira,2
2015-05-02,Nyamira,10
2015-05-03,Nyamira,29
2015-05-04,Nyamira,9
2015-05-05,Nyamira,14
2015-05-06,Nyamira,2
2015-05-07,Nyamira,1
2015-05-08,Nyamira,1
2015-05-09,Nyamira,17
2015-05-10,Nyamira,4
2015-05-11,Nyamira,17
2015-05-12,Nyamira,2
2015-05-13,Nyamira,11
2015-05-14,Nyamira,15
2015-05-15,Nyamira,8
2015-05-16,Nyamira,1
2015-05-17,Nyamira,2
2015-05-18,Nyamira,7
2015-05-19,Nyamira,1
2015-05-20,Nyamira,19
2015-05-21,Nyamira,2
2015-05-22,Nyamira,22
2015-05-23,Nyamira,1
2015-05-24,Nyamira,14
2015-05-25,Nyamira,2
2015-05-26,Nyamira,13
2015-05-27,Nyamira,8
2015-05-28,Nyamira,18
2015-05-29,Nyamira,11
2015-05-30,Nyamira,1
2015-05-31,Nyamira,2
2015-06-01,Nyamira,0
2015-06-02,Nyamira,2
2015-06-03,Nyamira,2
2015-06-04,Nyamira,2
2015-06-05,Nyamira,2
2015-06-06,Nyamira,0
2015-06-07,Nyamira,2
2015-06-08,Nyamira,0
2015-06-09,Nyamira,1
2015-06-10,Nyamira,1
2015-06-11,Nyamira,0
2015-06-12,Nyamira,0
2015-06-13,Nyamira,1
2015-06-14,Nyamira,2
2015-06-15,Nyamira,1
2015-06-16,Nyamira,2
2015-06-17,Nyamira,0
2015-06-18,Nyamira,2
2015-06-19,Nyamira,1
2015-06-20,Nyamira,0
2015-06-21,Nyamira,0
2015-06-22,Nyamira,1
2015-06-23,Nyamira,1
2015-06-24,Nyamira,0
2015-06-25,Nyamira,0
2015-06-26,Nyamira,1
2015-06-27,Nyamira,2
2015-06-28,Nyamira,0
2015-06-29,Nyamira,0
2015-06-30,Nyamira,1
2015-07-01,Nyamira,0
2015-07-02,Nyamira,0
2015-07-03,Nyamira,0
2015-07-04,Nyamira,2
2015-07-05,Nyamira,0
2015-07-06,Nyamira,2
2015-07-07,Nyamira,0
2015-07-08,Nyamira,1
2015-07-09,Nyamira,2
2015-07-10,Nyamira,2
2015-07-11,Nyamira,1
2015-07-12,Nyamira,1
2015-07-13,Nyamira,1
2015-07-14,Nyamira,0
2015-07-15,Nyamira,1
2015-07-16,Nyamira,2
2015-07-17,Nyamira,1
2015-07-18,Nyamira,0
2015-07-19,Nyamira,0
2015-07-20,Nyamira,2
2015-07-21,Nyamira,0
2015-07-22,Nyamira,0
2015-07-23,Nyamira,1
2015-07-24,Nyamira,2
2015-07-25,Nyamira,2
2015-07-26,Nyamira,0
2015-07-27,Nyamira,1
2015-07-28,Nyamira,0
2015-07-29,Nyamira,2
2015-07-30,Nyamira,0
2015-07-31,Nyamira,0
2015-08-01,Nyamira,2
2015-08-02,Nyamira,1
2015-08-03,Nyamira,1
2015-08-04,Nyamira,1
2015-08-05,Nyamira,0
2015-08-06,Nyamira,1
2015-08-07,Nyamira,1
2015-08-08,Nyamira,2
2015-08-09,Nyamira,0
2015-08-10,Nyamira,2
2015-08-11,Nyamira,0
2015-08-12,Nyamira,1
2015-08-13,Nyamira,2
2015-08-14,Nyamira,0
2015-08-15,Nyamira,0
2015-08-16,Nyamira,1
2015-08-17,Nyamira,0
2015-08-18,Nyamira,1
2015-08-19,Nyamira,2
2015-08-20,Nyamira,1
2015-08-21,Nyamira,0
2015-08-22,Nyamira,1
2015-08-23,Nyamira,2
2015-08-24,Nyamira,0
2015-08-25,Nyamira,0
2015-08-26,Nyamira,1
2015-08-27,Nyamira,1
2015-08-28,Nyamira,0
2015-08-29,Nyamira,2
2015-08-30,Nyamira,1
2015-08-31,Nyamira,0
2015-09-01,Nyamira,1
2015-09-02,Nyamira,0
2015-09-03,Nyamira,0
2015-09-04,Nyamira,0
2015-09-05,Nyamira,1
2015-09-06,Nyamira,0
2015-09-07,Nyamira,0
2015-09-08,Nyamira,2
2015-09-09,Nyamira,1
2015-09-10,Nyamira,2
2015-09-11,Nyamira,1
2015-09-12,Nyamira,1
2015-09-13,Nyamira,2
2015-09-14,Nyamira,0
2015-09-15,Nyamira,1
2015-09-16,Nyamira,2
2015-09-17,Nyamira,1
2015-09-18,Nyamira,2
2015-09-19,Nyamira,0
2015-09-20,Nyamira,1
2015-09-21,Nyamira,0
2015-09-22,Nyamira,0
2015-09-23,Nyamira,1
2015-09-24,Nyamira,1
2015-09-25,Nyamira,0
2015-09-26,Nyamira,2
2015-09-27,Nyamira,2
2015-09-28,Nyamira,1
2015-09-29,Nyamira,1
2015-09-30,Nyamira,1
2015-10-01,Nyamira,0
2015-10-02,Nyamira,2
2015-10-03,Nyamira,2
2015-10-04,Nyamira,2
2015-10-05,Nyamira,1
2015-10-06,Nyamira,2
2015-10-07,Nyamira,2
2015-10-08,Nyamira,1
2015-10-09,Nyamira,0
2015-10-10,Nyamira,2
2015-10-11,Nyamira,15
2015-10-12,Nyamira,6
2015-10-13,Nyamira,18
2015-10-14,Nyamira,2
2015-10-15,Nyamira,0
2015-10-16,Nyamira,18
2015-10-17,Nyamira,0
2015-10-18,Nyamira,2
2015-10-19,Nyamira,2
2015-10-20,Nyamira,0
2015-10-21,Nyamira,1
2015-10-22,Nyamira,0
2015-10-23,Nyamira,2
2015-10-24,Nyamira,2
2015-10-25,Nyamira,15
2015-10-26,Nyamira,2
2015-10-27,Nyamira,2
2015-10-28,Nyamira,1
2015-10-29,Nyamira,2
2015-10-30,Nyamira,1
2015-10-31,Nyamira,2
2015-11-01,Nyamira,1
2015-11-02,Nyamira,0
2015-11-03,Nyamira,1
2015-11-04,Nyamira,2
2015-11-05,Nyamira,2
2015-11-06,Nyamira,2
2015-11-07,Nyamira,12
2015-11-08,Nyamira,0
2015-11-09,Nyamira,1
2015-11-10,Nyamira,1
2015-11-11,Nyamira,2
2015-11-12,Nyamira,2
2015-11-13,Nyamira,0
2015-11-14,Nyamira,0
2015-11-15,Nyamira,1
2015-11-16,Nyamira,1
2015-11-17,Nyamira,2
2015-11-18,Nyamira,0
2015-11-19,Nyamira,2
2015-11-20,Nyamira,2
2015-11-21,Nyamira,2
2015-11-22,Nyamira,1
2015-11-23,Nyamira,1
2015-11-24,Nyamira,0
2015-11-25,Nyamira,1
2015-11-26,Nyamira,1
2015-11-27,Nyamira,1
2015-11-28,Nyamira,1
2015-11-29,Nyamira,2
2015-11-30,Nyamira,2
2015-12-01,Nyamira,1
2015-12-02,Nyamira,0
2015-12-03,Nyamira,0
2015-12-04,Nyamira,0
2015-12-05,Nyamira,1
2015-12-06,Nyamira,2
2015-12-07,Nyamira,2
2015-12-08,Nyamira,1
2015-12-09,Nyamira,1
2015-12-10,Nyamira,1
2015-12-11,Nyamira,1
2015-12-12,Nyamira,0
2015-12-13,Nyamira,2
2015-12-14,Nyamira,2
2015-12-15,Nyamira,1
2015-12-16,Nyamira,2
2015-12-17,Nyamira,0
2015-12-18,Nyamira,0
2015-12-19,Nyamira,2
2015-12-20,Nyamira,2
2015-12-21,Nyamira,2
2015-12-22,Nyamira,2
2015-12-23,Nyamira,1
2015-12-24,Nyamira,0
2015-12-25,Nyamira,1
2015-12-26,Nyamira,1
2015-12-27,Nyamira,1
2015-12-28,Nyamira,2
2015-12-29,Nyamira,1
2015-12-30,Nyamira,1
2015-12-31,Nyamira,0
2016-01-01,Nyamira,1
2016-01-02,Nyamira,0
2016-01-03,Nyamira,0
2016-01-04,Nyamira,0
2016-01-05,Nyamira,0
2016-01-06,Nyamira,2
2016-01-07,Nyamira,2
2016-01-08,Nyamira,0
2016-01-09,Nyamira,0
2016-01-10,Nyamira,0
2016-01-11,Nyamira,1
2016-01-12,Nyamira,0
2016-01-13,Nyamira,1
2016-01-14,Nyamira,1
2016-01-15,Nyamira,1
2016-01-16,Nyamira,1
2016-01-17,Nyamira,1
2016-01-18,Nyamira,0
2016-01-19,Nyamira,1
2016-01-20,Nyamira,2
2016-01-21,Nyamira,1
2016-01-22,Nyamira,2
2016-01-23,Nyamira,2
2016-01-24,Nyamira,2
2016-01-25,Nyamira,1
2016-01-26,Nyamira,2
2016-01-27,Nyamira,0
2016-01-28,Nyamira,0
2016-01-29,Nyamira,0
2016-01-30,Nyamira,0
2016-01-31,Nyamira,0
2016-02-01,Nyamira,0
2016-02-02,Nyamira,1
2016-02-03,Nyamira,0
2016-02-04,Nyamira,2
2016-02-05,Nyamira,2
2016-02-06,Nyamira,2
2016-02-07,Nyamira,1
2016-02-08,Nyamira,1
2016-02-09,Nyamira,0
2016-02-10,Nyamira,2
2016-02-11,Nyamira,1
2016-02-12,Nyamira,1
2016-02-13,Nyamira,1
2016-02-14,Nyamira,1
2016-02-15,Nyamira,0
2016-02-16,Nyamira,2
2016-02-17,Nyamira,1
2016-02-18,Nyamira,0
2016-02-19,Nyamira,1
2016-02-20,Nyamira,0
2016-02-21,Nyamira,1
2016-02-22,Nyamira,0
2016-02-23,Nyamira,0
2016-02-24,Nyamira,1
2016-02-25,Nyamira,2
2016-02-26,Nyamira,2
2016-02-27,Nyamira,1
2016-02-28,Nyamira,2
2016-02-29,Nyamira,0
2016-03-01,Nyamira,14
2016-03-02,Nyamira,2
2016-03-03,Nyamira,10
2016-03-04,Nyamira,19
2016-03-05,Nyamira,2
2016-03-06,Nyamira,1
2016-03-07,Nyamira,12
2016-03-08,Nyamira,2
2016-03-09,Nyamira,1
2016-03-10,Nyamira,16
2016-03-11,Nyamira,0
2016-03-12,Nyamira,14
2016-03-13,Nyamira,2
2016-03-14,Nyamira,16
2016-03-15,Nyamira,15
2016-03-16,Nyamira,13
2016-03-17,Nyamira,14
2016-03-18,Nyamira,11
2016-03-19,Nyamira,1
2016-03-20,Nyamira,0
2016-03-21,Nyamira,8
2016-03-22,Nyamira,10
2016-03-23,Nyamira,2
2016-03-24,Nyamira,5
2016-03-25,Nyamira,13
2016-03-26,Nyamira,1
2016-03-27,Nyamira,2
2016-03-28,Nyamira,17
2016-03-29,Nyamira,1
2016-03-30,Nyamira,16
2016-03-31,Nyamira,3
2016-04-01,Nyamira,1
2016-04-02,Nyamira,7
2016-04-03,Nyamira,6
2016-04-04,Nyamira,0
2016-04-05,Nyamira,1
2016-04-06,Nyamira,2
2016-04-07,Nyamira,16
2016-04-08,Nyamira,12
2016-04-09,Nyamira,2
2016-04-10,Nyamira,1
2016-04-11,Nyamira,4
2016-04-12,Nyamira,20
2016-04-13,Nyamira,22
2016-04-14,Nyamira,20
2016-04-15,Nyamira,2
2016-04-16,Nyamira,1
2016-04-17,Nyamira,26
2016-04-18,Nyamira,18
2016-04-19,Nyamira,8
2016-04-20,Nyamira,0
2016-04-21,Nyamira,1
2016-04-22,Nyamira,18
2016-04-23,Nyamira,0
2016-04-24,Nyamira,2
2016-04-25,Nyamira,2
2016-04-26,Nyamira,0
2016-04-27,Nyamira,1
2016-04-28,Nyamira,0
2016-04-29,Nyamira,20
2016-04-30,Nyamira,15
2016-05-01,Nyamira,18
2016-05-02,Nyamira,1
2016-05-03,Nyamira,11
2016-05-04,Nyamira,18
2016-05-05,Nyamira,12
2016-05-06,Nyamira,2
2016-05-07,Nyamira,1
2016-05-08,Nyamira,0
2016-05-09,Nyamira,2
2016-05-10,Nyamira,11
2016-05-11,Nyamira,11
2016-05-12,Nyamira,2
2016-05-13,Nyamira,1
2016-05-14,Nyamira,21
2016-05-15,Nyamira,1
2016-05-16,Nyamira,0
2016-05-17,Nyamira,2
2016-05-18,Nyamira,19
2016-05-19,Nyamira,2
2016-05-20,Nyamira,1
2016-05-21,Nyamira,1
2016-05-22,Nyamira,16
2016-05-23,Nyamira,0
2016-05-24,Nyamira,1
2016-05-25,Nyamira,23
2016-05-26,Nyamira,14
2016-05-27,Nyamira,25
2016-05-28,Nyamira,1
2016-05-29,Nyamira,10
2016-05-30,Nyamira,2
2016-05-31,Nyamira,1
2016-06-01,Nyamira,2
2016-06-02,Nyamira,2
2016-06-03,Nyamira,0
2016-06-04,Nyamira,2
2016-06-05,Nyamira,2
2016-06-06,Nyamira,0
2016-06-07,Nyamira,2
2016-06-08,Nyamira,1
2016-06-09,Nyamira,0
2016-06-10,Nyamira,2
2016-06-11,Nyamira,1
2016-06-12,Nyamira,0
2016-06-13,Nyamira,2
2016-06-14,Nyamira,1
2016-06-15,Nyamira,1
2016-06-16,Nyamira,2
2016-06-17,Nyamira,0
2016-06-18,Nyamira,2
2016-06-19,Nyamira,2
2016-06-20,Nyamira,1
2016-06-21,Nyamira,2
2016-06-22,Nyamira,2
2016-06-23,Nyamira,0
2016-06-24,Nyamira,1
2016-06-25,Nyamira,2
2016-06-26,Nyamira,0
2016-06-27,Nyamira,0
2016-06-28,Nyamira,1
2016-06-29,Nyamira,0
2016-06-30,Nyamira,1
2016-07-01,Nyamira,0
2016-07-02,Nyamira,1
2016-07-03,Nyamira,0
2016-07-04,Nyamira,1
2016-07-05,Nyamira,0
2016-07-06,Nyamira,0
2016-07-07,Nyamira,0
2016-07-08,Nyamira,0
2016-07-09,Nyamira,2
2016-07-10,Nyamira,2
2016-07-11,Nyamira,1
2016-07-12,Nyamira,0
2016-07-13,Nyamira,1
2016-07-14,Nyamira,1
2016-07-15,Nyamira,1
2016-07-16,Nyamira,0
2016-07-17,Nyamira,2
2016-07-18,Nyamira,2
2016-07-19,Nyamira,2
2016-07-20,Nyamira,1
2016-07-21,Nyamira,1
2016-07-22,Nyamira,0
2016-07-23,Nyamira,1
2016-07-24,Nyamira,1
2016-07-25,Nyamira,2
2016-07-26,Nyamira,1
2016-07-27,Nyamira,2
2016-07-28,Nyamira,2
2016-07-29,Nyamira,1
2016-07-30,Nyamira,2
2016-07-31,Nyamira,1
2016-08-01,Nyamira,2
2016-08-02,Nyamira,0
2016-08-03,Nyamira,0
2016-08-04,Nyamira,0
2016-08-05,Nyamira,2
2016-08-06,Nyamira,0
2016-08-07,Nyamira,0
2016-08-08,Nyamira,0
2016-08-09,Nyamira,1
2016-08-10,Nyamira,0
2016-08-11,Nyamira,0
2016-08-12,Nyamira,0
2016-08-13,Nyamira,2
2016-08-14,Nyamira,0
2016-08-15,Nyamira,2
2016-08-16,Nyamira,1
2016-08-17,Nyamira,1
2016-08-18,Nyamira,0
2016-08-19,Nyamira,0
2016-08-20,Nyamira,2
2016-08-21,Nyamira,0
2016-08-22,Nyamira,2
2016-08-23,Nyamira,2
2016-08-24,Nyamira,1
2016-08-25,Nyamira,0
2016-08-26,Nyamira,1
2016-08-27,Nyamira,2
2016-08-28,Nyamira,1
2016-08-29,Nyamira,2
2016-08-30,Nyamira,0
2016-08-31,Nyamira,2
2016-09-01,Nyamira,1
2016-09-02,Nyamira,0
2016-09-03,Nyamira,1
2016-09-04,Nyamira,0
2016-09-05,Nyamira,0
2016-09-06,Nyamira,1
2016-09-07,Nyamira,0
2016-09-08,Nyamira,0
2016-09-09,Nyamira,2
2016-09-10,Nyamira,2
2016-09-11,Nyamira,2
2016-09-12,Nyamira,2
2016-09-13,Nyamira,1
2016-09-14,Nyamira,2
2016-09-15,Nyamira,0
2016-09-16,Nyamira,1
2016-09-17,Nyamira,2
2016-09-18,Nyamira,0
2016-09-19,Nyamira,2
2016-09-20,Nyamira,2
2016-09-21,Nyamira,2
2016-09-22,Nyamira,1
2016-09-23,Nyamira,1
2016-09-24,Nyamira,1
2016-09-25,Nyamira,2
2016-09-26,Nyamira,0
2016-09-27,Nyamira,1
2016-09-28,Nyamira,0
2016-09-29,Nyamira,1
2016-09-30,Nyamira,0
2016-10-01,Nyamira,0
2015-01-01,Nairobi,0
2015-01-02,Nairobi,0
2015-01-03,Nairobi,2
2015-01-04,Nairobi,0
2015-01-05,Nairobi,2
2015-01-06,Nairobi,0
2015-01-07,Nairobi,2
2015-01-08,Nairobi,0
2015-01-09,Nairobi,1
2015-01-10,Nairobi,2
2015-01-11,Nairobi,0
2015-01-12,Nairobi,0
2015-01-13,Nairobi,0
2015-01-14,Nairobi,1
2015-01-15,Nairobi,1
2015-01-16,Nairobi,2
2015-01-17,Nairobi,2
2015-01-18,Nairobi,0
2015-01-19,Nairobi,1
2015-01-20,Nairobi,0
2015-01-21,Nairobi,2
2015-01-22,Nairobi,1
2015-01-23,Nairobi,0
2015-01-24,Nairobi,0
2015-01-25,Nairobi,1
2015-01-26,Nairobi,2
2015-01-27,Nairobi,1
2015-01-28,Nairobi,2
2015-01-29,Nairobi,0
2015-01-30,Nairobi,1
2015-01-31,Nairobi,0
2015-02-01,Nairobi,1
2015-02-02,Nairobi,0
2015-02-03,Nairobi,0
2015-02-04,Nairobi,1
2015-02-05,Nairobi,1
2015-02-06,Nairobi,1
2015-02-07,Nairobi,2
2015-02-08,Nairobi,2
2015-02-09,Nairobi,0
2015-02-10,Nairobi,1
2015-02-11,Nairobi,0
2015-02-12,Nairobi,0
2015-02-13,Nairobi,0
2015-02-14,Nairobi,2
2015-02-15,Nairobi,1
2015-02-16,Nairobi,0
2015-02-17,Nairobi,0
2015-02-18,Nairobi,2
2015-02-19,Nairobi,2
2015-02-20,Nairobi,2
2015-02-21,Nairobi,2
2015-02-22,Nairobi,0
2015-02-23,Nairobi,1
2015-02-24,Nairobi,1
2015-02-25,Nairobi,1
2015-02-26,Nairobi,2
2015-02-27,Nairobi,1
2015-02-28,Nairobi,0
2015-03-01,Nairobi,14
2015-03-02,Nairobi,2
2015-03-03,Nairobi,12
2015-03-04,Nairobi,0
2015-03-05,Nairobi,1
2015-03-06,Nairobi,12
2015-03-07,Nairobi,12
2015-03-08,Nairobi,7
2015-03-09,Nairobi,6
2015-03-10,Nairobi,24
2015-03-11,Nairobi,2
2015-03-12,Nairobi,0
2015-03-13,Nairobi,22
2015-03-14,Nairobi,8
2015-03-15,Nairobi,2
2015-03-16,Nairobi,14
2015-03-17,Nairobi,27
2015-03-18,Nairobi,0
2015-03-19,Nairobi,1
2015-03-20,Nairobi,2
2015-03-21,Nairobi,15
2015-03-22,Nairobi,2
2015-03-23,Nairobi,21
2015-03-24,Nairobi,14
2015-03-25,Nairobi,16
2015-03-26,Nairobi,11
2015-03-27,Nairobi,14
2015-03-28,Nairobi,1
2015-03-29,Nairobi,2
2015-03-30,Nairobi,12
2015-03-31,Nairobi,0
2015-04-01,Nairobi,22
2015-04-02,Nairobi,8
2015-04-03,Nairobi,2
2015-04-04,Nairobi,8
2015-04-05,Nairobi,13
2015-04-06,Nairobi,5
2015-04-07,Nairobi,14
2015-04-08,Nairobi,15
2015-04-09,Nairobi,10
2015-04-10,Nairobi,20
2015-04-11,Nairobi,14
2015-04-12,Nairobi,12
2015-04-13,Nairobi,2
2015-04-14,Nairobi,10
2015-04-15,Nairobi,6
2015-04-16,Nairobi,0
2015-04-17,Nairobi,2
2015-04-18,Nairobi,0
2015-04-19,Nairobi,1
2015-04-20,Nairobi,18
2015-04-21,Nairobi,2
2015-04-22,Nairobi,18
2015-04-23,Nairobi,1
2015-04-24,Nairobi,7
2015-04-25,Nairobi,1
2015-04-26,Nairobi,7
2015-04-27,Nairobi,0
2015-04-28,Nairobi,20
2015-04-29,Nairobi,0
2015-04-30,Nairobi,14
2015-05-01,Nairobi,13
2015-05-02,Nairobi,13
2015-05-03,Nairobi,15
2015-05-04,Nairobi,2
2015-05-05,Nairobi,1
2015-05-06,Nairobi,0
2015-05-07,Nairobi,0
2015-05-08,Nairobi,18
2015-05-09,Nairobi,2
2015-05-10,Nairobi,7
2015-05-11,Nairobi,1
2015-05-12,Nairobi,0
2015-05-13,Nairobi,2
2015-05-14,Nairobi,8
2015-05-15,Nairobi,0
2015-05-16,Nairobi,14
2015-05-17,Nairobi,13
2015-05-18,Nairobi,11
2015-05-19,Nairobi,11
2015-05-20,Nairobi,2
2015-05-21,Nairobi,2
2015-05-22,Nairobi,17
2015-05-23,Nairobi,13
2015-05-24,Nairobi,13
2015-05-25,Nairobi,2
2015-05-26,Nairobi,9
2015-05-27,Nairobi,0
2015-05-28,Nairobi,1
2015-05-29,Nairobi,16
2015-05-30,Nairobi,1
2015-05-31,Nairobi,19
2015-06-01,Nairobi,0
2015-06-02,Nairobi,0
2015-06-03,Nairobi,2
2015-06-04,Nairobi,0
2015-06-05,Nairobi,2
2015-06-06,Nairobi,0
2015-06-07,Nairobi,1
2015-06-08,Nairobi,0
2015-06-09,Nairobi,0
2015-06-10,Nairobi,2
2015-06-11,Nairobi,0
2015-06-12,Nairobi,1
2015-06-13,Nairobi,1
2015-06-14,Nairobi,2
2015-06-15,Nairobi,2
2015-06-16,Nairobi,0
2015-06-17,Nairobi,1
2015-06-18,Nairobi,2
2015-06-19,Nairobi,0
2015-06-20,Nairobi,2
2015-06-21,Nairobi,0
2015-06-22,Nairobi,1
2015-06-23,Nairobi,1
2015-06-24,Nairobi,1
2015-06-25,Nairobi,0
2015-06-26,Nairobi,0
2015-06-27,Nairobi,0
2015-06-28,Nairobi,2
2015-06-29,Nairobi,1
2015-06-30,Nairobi,1
2015-07-01,Nairobi,0
2015-07-02,Nairobi,1
2015-07-03,Nairobi,1
2015-07-04,Nairobi,1
2015-07-05,Nairobi,0
2015-07-06,Nairobi,0
2015-07-07,Nairobi,2
2015-07-08,Nairobi,1
2015-07-09,Nairobi,2
2015-07-10,Nairobi,2
2015-07-11,Nairobi,0
2015-07-12,Nairobi,2
2015-07-13,Nairobi,1
2015-07-14,Nairobi,0
2015-07-15,Nairobi,0
2015-07-16,Nairobi,0
2015-07-17,Nairobi,1
2015-07-18,Nairobi,0
2015-07-19,Nairobi,1
2015-07-20,Nairobi,1
2015-07-21,Nairobi,2
2015-07-22,Nairobi,0
2015-07-23,Nairobi,1
2015-07-24,Nairobi,1
2015-07-25,Nairobi,1
2015-07-26,Nairobi,0
2015-07-27,Nairobi,2
2015-07-28,Nairobi,0
2015-07-29,Nairobi,1
2015-07-30,Nairobi,1
2015-07-31,Nairobi,0
2015-08-01,Nairobi,2
2015-08-02,Nairobi,2
2015-08-03,Nairobi,1
2015-08-04,Nairobi,2
2015-08-05,Nairobi,0
