date,county,malaria_cases
2016-01-15,Kisumu,10
2016-01-16,Kisumu,33
2016-01-17,Kisumu,10
2016-01-18,Kisumu,24
2016-01-19,Kisumu,33
2016-01-20,Kisumu,39
2016-01-21,Kisumu,40
2016-01-22,Kisumu,0
2016-01-23,Kisumu,19
2016-01-24,Kisumu,11
2016-01-25,Kisumu,27
2016-01-26,Kisumu,42
2016-01-27,Kisumu,30
2016-01-28,Kisumu,25
2016-01-29,Kisumu,33
2016-01-30,Kisumu,41
2016-01-31,Kisumu,43
2016-02-01,Kisumu,36
2016-02-02,Kisumu,22
2016-02-03,Kisumu,23
2016-02-04,Kisumu,14
2016-02-05,Kisumu,18
2016-02-06,Kisumu,11
2016-02-07,Kisumu,20
2016-02-08,Kisumu,26
2016-02-09,Kisumu,23
2016-02-10,Kisumu,17
2016-02-11,Kisumu,29
2016-02-12,Kisumu,35
2016-02-13,Kisumu,9
2016-02-14,Kisumu,11
2016-02-15,Kisumu,17
2016-02-16,Kisumu,22
2016-02-17,Kisumu,13
2016-02-18,Kisumu,42
2016-02-19,Kisumu,15
2016-02-20,Kisumu,20
2016-02-21,Kisumu,17
2016-02-22,Kisumu,49
2016-02-23,Kisumu,37
2016-02-24,Kisumu,1
2016-02-25,Kisumu,18
2016-02-26,Kisumu,21
2016-02-27,Kisumu,25
2016-02-28,Kisumu,17
2016-02-29,Kisumu,26
2016-03-01,Kisumu,37
2016-03-02,Kisumu,29
2016-03-03,Kisumu,31
2016-03-04,Kisumu,31
2016-03-05,Kisumu,38
2016-03-06,Kisumu,28
2016-03-07,Kisumu,40
2016-03-08,Kisumu,37
2016-03-09,Kisumu,46
2016-03-10,Kisumu,16
2016-03-11,Kisumu,47
2016-03-12,Kisumu,30
2016-03-13,Kisumu,23
2016-03-14,Kisumu,43
2016-03-15,Kisumu,31
2016-03-16,Kisumu,41
2016-03-17,Kisumu,43
2016-03-18,Kisumu,22
2016-03-19,Kisumu,23
2016-03-20,Kisumu,28
2016-03-21,Kisumu,21
2016-03-22,Kisumu,15
2016-03-23,Kisumu,21
2016-03-24,Kisumu,15
2016-03-25,Kisumu,32
2016-03-26,Kisumu,29
2016-03-27,Kisumu,54
2016-03-28,Kisumu,26
2016-03-29,Kisumu,38
2016-03-30,Kisumu,30
2016-03-31,Kisumu,36
2016-04-01,Kisumu,32
2016-04-02,Kisumu,56
2016-04-03,Kisumu,30
2016-04-04,Kisumu,40
2016-04-05,Kisumu,36
2016-04-06,Kisumu,33
2016-04-07,Kisumu,51
2016-04-08,Kisumu,32
2016-04-09,Kisumu,34
2016-04-10,Kisumu,32
2016-04-11,Kisumu,39
2016-04-12,Kisumu,38
2016-04-13,Kisumu,35
2016-04-14,Kisumu,25
2016-04-15,Kisumu,35
2016-04-16,Kisumu,35
2016-04-17,Kisumu,41
2016-04-18,Kisumu,41
2016-04-19,Kisumu,40
2016-04-20,Kisumu,17
2016-04-21,Kisumu,31
2016-04-22,Kisumu,34
2016-04-23,Kisumu,22
2016-04-24,Kisumu,27
2016-04-25,Kisumu,27
2016-04-26,Kisumu,42
2016-04-27,Kisumu,39
2016-04-28,Kisumu,32
2016-04-29,Kisumu,23
2016-04-30,Kisumu,26
2016-05-01,Kisumu,59
2016-05-02,Kisumu,51
2016-05-03,Kisumu,38
2016-05-04,Kisumu,36
2016-05-05,Kisumu,39
2016-05-06,Kisumu,12
2016-05-07,Kisumu,23
2016-05-08,Kisumu,29
2016-05-09,Kisumu,31
2016-05-10,Kisumu,5
2016-05-11,Kisumu,23
2016-05-12,Kisumu,32
2016-05-13,Kisumu,46
2016-05-14,Kisumu,33
2016-05-15,Kisumu,28
2016-05-16,Kisumu,12
2016-05-17,Kisumu,37
2016-05-18,Kisumu,22
2016-05-19,Kisumu,31
2016-05-20,Kisumu,31
2016-05-21,Kisumu,35
2016-05-22,Kisumu,32
2016-05-23,Kisumu,30
2016-05-24,Kisumu,19
2016-05-25,Kisumu,24
2016-05-26,Kisumu,28
2016-05-27,Kisumu,32
2016-05-28,Kisumu,35
2016-05-29,Kisumu,35
2016-05-30,Kisumu,38
2016-05-31,Kisumu,24
2016-06-01,Kisumu,37
2016-06-02,Kisumu,21
2016-06-03,Kisumu,49
2016-06-04,Kisumu,20
2016-06-05,Kisumu,39
2016-06-06,Kisumu,17
2016-06-07,Kisumu,19
2016-06-08,Kisumu,25
2016-06-09,Kisumu,25
2016-06-10,Kisumu,28
2016-06-11,Kisumu,30
2016-06-12,Kisumu,25
2016-06-13,Kisumu,21
2016-06-14,Kisumu,28
2016-06-15,Kisumu,15
2016-06-16,Kisumu,9
2016-06-17,Kisumu,41
2016-06-18,Kisumu,37
2016-06-19,Kisumu,29
2016-06-20,Kisumu,29
2016-06-21,Kisumu,26
2016-06-22,Kisumu,17
2016-06-23,Kisumu,26
2016-06-24,Kisumu,26
2016-06-25,Kisumu,24
2016-06-26,Kisumu,12
2016-06-27,Kisumu,22
2016-06-28,Kisumu,21
2016-06-29,Kisumu,33
2016-06-30,Kisumu,28
2016-07-01,Kisumu,28
2016-07-02,Kisumu,43
2016-07-03,Kisumu,44
2016-07-04,Kisumu,23
2016-07-05,Kisumu,26
2016-07-06,Kisumu,36
2016-07-07,Kisumu,23
2016-07-08,Kisumu,10
2016-07-09,Kisumu,11
2016-07-10,Kisumu,41
2016-07-11,Kisumu,42
2016-07-12,Kisumu,26
2016-07-13,Kisumu,25
2016-07-14,Kisumu,12
2016-07-15,Kisumu,28
2016-07-16,Kisumu,39
2016-07-17,Kisumu,40
2016-07-18,Kisumu,32
2016-07-19,Kisumu,20
2016-07-20,Kisumu,21
2016-07-21,Kisumu,16
2016-07-22,Kisumu,15
2016-07-23,Kisumu,19
2016-07-24,Kisumu,24
2016-07-25,Kisumu,19
2016-07-26,Kisumu,38
2016-07-27,Kisumu,22
2016-07-28,Kisumu,37
2016-07-29,Kisumu,36
2016-07-30,Kisumu,35
2016-07-31,Kisumu,27
2016-08-01,Kisumu,38
2016-08-02,Kisumu,26
2016-08-03,Kisumu,32
2016-08-04,Kisumu,11
2016-08-05,Kisumu,24
2016-08-06,Kisumu,20
2016-08-07,Kisumu,42
2016-08-08,Kisumu,28
2016-08-09,Kisumu,28
2016-08-10,Kisumu,23
2016-08-11,Kisumu,11
2016-08-12,Kisumu,39
2016-08-13,Kisumu,31
2016-08-14,Kisumu,20
2016-08-15,Kisumu,28
2016-08-16,Kisumu,32
2016-08-17,Kisumu,17
2016-08-18,Kisumu,6
2016-08-19,Kisumu,32
2016-08-20,Kisumu,10
2016-08-21,Kisumu,44
2016-08-22,Kisumu,43
2016-08-23,Kisumu,41
2016-08-24,Kisumu,38
2016-08-25,Kisumu,10
2016-08-26,Kisumu,30
2016-08-27,Kisumu,15
2016-08-28,Kisumu,39
2016-08-29,Kisumu,22
2016-08-30,Kisumu,22
2016-08-31,Kisumu,29
2016-09-01,Kisumu,26
2016-09-02,Kisumu,23
2016-09-03,Kisumu,31
2016-09-04,Kisumu,25
2016-09-05,Kisumu,19
2016-09-06,Kisumu,44
2016-09-07,Kisumu,42
2016-09-08,Kisumu,23
2016-09-09,Kisumu,45
2016-09-10,Kisumu,22
2016-09-11,Kisumu,47
2016-09-12,Kisumu,21
2016-09-13,Kisumu,32
2016-09-14,Kisumu,19
2016-09-15,Kisumu,49
2016-09-16,Kisumu,23
2016-09-17,Kisumu,38
2016-09-18,Kisumu,29
2016-09-19,Kisumu,34
2016-09-20,Kisumu,28
2016-09-21,Kisumu,29
2016-09-22,Kisumu,31
2016-09-23,Kisumu,22
2016-09-24,Kisumu,20
2016-09-25,Kisumu,33
2016-09-26,Kisumu,51
2016-09-27,Kisumu,38
2016-09-28,Kisumu,32
2016-09-29,Kisumu,15
2016-09-30,Kisumu,24
2016-10-01,Kisumu,35
2015-01-01,Homa Bay,17
2015-01-02,Homa Bay,34
2015-01-03,Homa Bay,28
2015-01-04,Homa Bay,9
2015-01-05,Homa Bay,48
2015-01-06,Homa Bay,24
2015-01-07,Homa Bay,20
2015-01-08,Homa Bay,18
2015-01-09,Homa Bay,31
2015-01-10,Homa Bay,29
2015-01-11,Homa Bay,18
2015-01-12,Homa Bay,29
2015-01-13,Homa Bay,30
2015-01-14,Homa Bay,24
2015-01-15,Homa Bay,31
2015-01-16,Homa Bay,19
2015-01-17,Homa Bay,37
2015-01-18,Homa Bay,14
2015-01-19,Homa Bay,25
2015-01-20,Homa Bay,5
2015-01-21,Homa Bay,19
2015-01-22,Homa Bay,19
2015-01-23,Homa Bay,12
2015-01-24,Homa Bay,34
2015-01-25,Homa Bay,18
2015-01-26,Homa Bay,35
2015-01-27,Homa Bay,25
2015-01-28,Homa Bay,24
2015-01-29,Homa Bay,31
2015-01-30,Homa Bay,31
2015-01-31,Homa Bay,14
2015-02-01,Homa Bay,33
2015-02-02,Homa Bay,26
2015-02-03,Homa Bay,41
2015-02-04,Homa Bay,26
2015-02-05,Homa Bay,20
2015-02-06,Homa Bay,26
2015-02-07,Homa Bay,26
2015-02-08,Homa Bay,15
2015-02-09,Homa Bay,21
2015-02-10,Homa Bay,36
2015-02-11,Homa Bay,41
2015-02-12,Homa Bay,5
2015-02-13,Homa Bay,22
2015-02-14,Homa Bay,51
2015-02-15,Homa Bay,23
2015-02-16,Homa Bay,18
2015-02-17,Homa Bay,27
2015-02-18,Homa Bay,23
2015-02-19,Homa Bay,42
2015-02-20,Homa Bay,31
2015-02-21,Homa Bay,33
2015-02-22,Homa Bay,34
2015-02-23,Homa Bay,18
2015-02-24,Homa Bay,19
2015-02-25,Homa Bay,19
2015-02-26,Homa Bay,20
2015-02-27,Homa Bay,6
2015-02-28,Homa Bay,25
2015-03-01,Homa Bay,24
2015-03-02,Homa Bay,44
2015-03-03,Homa Bay,36
2015-03-04,Homa Bay,24
2015-03-05,Homa Bay,27
2015-03-06,Homa Bay,31
2015-03-07,Homa Bay,21
2015-03-08,Homa Bay,33
2015-03-09,Homa Bay,28
2015-03-10,Homa Bay,21
2015-03-11,Homa Bay,7
2015-03-12,Homa Bay,33
2015-03-13,Homa Bay,12
2015-03-14,Homa Bay,24
2015-03-15,Homa Bay,15
2015-03-16,Homa Bay,19
2015-03-17,Homa Bay,30
2015-03-18,Homa Bay,33
2015-03-19,Homa Bay,31
2015-03-20,Homa Bay,2
2015-03-21,Homa Bay,37
2015-03-22,Homa Bay,20
2015-03-23,Homa Bay,39
2015-03-24,Homa Bay,14
2015-03-25,Homa Bay,43
2015-03-26,Homa Bay,45
2015-03-27,Homa Bay,31
2015-03-28,Homa Bay,37
2015-03-29,Homa Bay,32
2015-03-30,Homa Bay,44
2015-03-31,Homa Bay,28
2015-04-01,Homa Bay,45
2015-04-02,Homa Bay,38
2015-04-03,Homa Bay,39
2015-04-04,Homa Bay,33
2015-04-05,Homa Bay,26
2015-04-06,Homa Bay,36
2015-04-07,Homa Bay,28
2015-04-08,Homa Bay,30
2015-04-09,Homa Bay,29
2015-04-10,Homa Bay,50
2015-04-11,Homa Bay,24
2015-04-12,Homa Bay,45
2015-04-13,Homa Bay,30
2015-04-14,Homa Bay,33
2015-04-15,Homa Bay,23
2015-04-16,Homa Bay,34
2015-04-17,Homa Bay,37
2015-04-18,Homa Bay,42
2015-04-19,Homa Bay,28
2015-04-20,Homa Bay,24
2015-04-21,Homa Bay,23
2015-04-22,Homa Bay,36
2015-04-23,Homa Bay,40
2015-04-24,Homa Bay,44
2015-04-25,Homa Bay,17
2015-04-26,Homa Bay,13
2015-04-27,Homa Bay,20
2015-04-28,Homa Bay,17
2015-04-29,Homa Bay,44
2015-04-30,Homa Bay,30
2015-05-01,Homa Bay,39
2015-05-02,Homa Bay,31
2015-05-03,Homa Bay,32
2015-05-04,Homa Bay,39
2015-05-05,Homa Bay,24
2015-05-06,Homa Bay,32
2015-05-07,Homa Bay,42
2015-05-08,Homa Bay,26
2015-05-09,Homa Bay,30
2015-05-10,Homa Bay,40
2015-05-11,Homa Bay,28
2015-05-12,Homa Bay,40
2015-05-13,Homa Bay,37
2015-05-14,Homa Bay,45
2015-05-15,Homa Bay,43
2015-05-16,Homa Bay,19
2015-05-17,Homa Bay,19
2015-05-18,Homa Bay,38
2015-05-19,Homa Bay,21
2015-05-20,Homa Bay,46
2015-05-21,Homa Bay,26
2015-05-22,Homa Bay,50
2015-05-23,Homa Bay,47
2015-05-24,Homa Bay,30
2015-05-25,Homa Bay,17
2015-05-26,Homa Bay,21
2015-05-27,Homa Bay,34
2015-05-28,Homa Bay,31
2015-05-29,Homa Bay,33
2015-05-30,Homa Bay,34
2015-05-31,Homa Bay,41
2015-06-01,Homa Bay,36
2015-06-02,Homa Bay,36
2015-06-03,Homa Bay,54
2015-06-04,Homa Bay,22
2015-06-05,Homa Bay,32
2015-06-06,Homa Bay,30
2015-06-07,Homa Bay,29
2015-06-08,Homa Bay,12
2015-06-09,Homa Bay,22
2015-06-10,Homa Bay,32
2015-06-11,Homa Bay,24
2015-06-12,Homa Bay,29
2015-06-13,Homa Bay,27
2015-06-14,Homa Bay,9
2015-06-15,Homa Bay,38
2015-06-16,Homa Bay,20
2015-06-17,Homa Bay,23
2015-06-18,Homa Bay,0
2015-06-19,Homa Bay,22
2015-06-20,Homa Bay,20
2015-06-21,Homa Bay,18
2015-06-22,Homa Bay,21
2015-06-23,Homa Bay,41
2015-06-24,Homa Bay,14
2015-06-25,Homa Bay,32
2015-06-26,Homa Bay,26
2015-06-27,Homa Bay,29
2015-06-28,Homa Bay,12
2015-06-29,Homa Bay,36
2015-06-30,Homa Bay,33
2015-07-01,Homa Bay,40
2015-07-02,Homa Bay,5
2015-07-03,Homa Bay,10
2015-07-04,Homa Bay,22
2015-07-05,Homa Bay,47
2015-07-06,Homa Bay,0
2015-07-07,Homa Bay,28
2015-07-08,Homa Bay,24
2015-07-09,Homa Bay,22
2015-07-10,Homa Bay,15
2015-07-11,Homa Bay,1
2015-07-12,Homa Bay,29
2015-07-13,Homa Bay,25
2015-07-14,Homa Bay,31
2015-07-15,Homa Bay,27
2015-07-16,Homa Bay,21
2015-07-17,Homa Bay,21
2015-07-18,Homa Bay,31
2015-07-19,Homa Bay,26
2015-07-20,Homa Bay,21
2015-07-21,Homa Bay,38
2015-07-22,Homa Bay,21
2015-07-23,Homa Bay,16
2015-07-24,Homa Bay,10
2015-07-25,Homa Bay,45
2015-07-26,Homa Bay,15
2015-07-27,Homa Bay,32
2015-07-28,Homa Bay,49
2015-07-29,Homa Bay,31
2015-07-30,Homa Bay,58
2015-07-31,Homa Bay,31
2015-08-01,Homa Bay,40
2015-08-02,Homa Bay,25
2015-08-03,Homa Bay,14
2015-08-04,Homa Bay,14
2015-08-05,Homa Bay,32
2015-08-06,Homa Bay,30
2015-08-07,Homa Bay,19
2015-08-08,Homa Bay,31
2015-08-09,Homa Bay,20
2015-08-10,Homa Bay,36
2015-08-11,Homa Bay,21
2015-08-12,Homa Bay,22
2015-08-13,Homa Bay,13
2015-08-14,Homa Bay,23
2015-08-15,Homa Bay,19
2015-08-16,Homa Bay,12
2015-08-17,Homa Bay,20
2015-08-18,Homa Bay,13
2015-08-19,Homa Bay,17
2015-08-20,Homa Bay,19
2015-08-21,Homa Bay,37
2015-08-22,Homa Bay,42
2015-08-23,Homa Bay,24
2015-08-24,Homa Bay,32
2015-08-25,Homa Bay,23
2015-08-26,Homa Bay,29
2015-08-27,Homa Bay,29
2015-08-28,Homa Bay,27
2015-08-29,Homa Bay,34
2015-08-30,Homa Bay,25
2015-08-31,Homa Bay,48
2015-09-01,Homa Bay,22
2015-09-02,Homa Bay,16
2015-09-03,Homa Bay,18
2015-09-04,Homa Bay,22
2015-09-05,Homa Bay,26
2015-09-06,Homa Bay,25
2015-09-07,Homa Bay,36
2015-09-08,Homa Bay,13
2015-09-09,Homa Bay,10
2015-09-10,Homa Bay,16
2015-09-11,Homa Bay,14
2015-09-12,Homa Bay,31
2015-09-13,Homa Bay,28
2015-09-14,Homa Bay,34
2015-09-15,Homa Bay,17
2015-09-16,Homa Bay,20
2015-09-17,Homa Bay,28
2015-09-18,Homa Bay,27
2015-09-19,Homa Bay,47
2015-09-20,Homa Bay,35
2015-09-21,Homa Bay,29
2015-09-22,Homa Bay,20
2015-09-23,Homa Bay,19
2015-09-24,Homa Bay,16
2015-09-25,Homa Bay,25
2015-09-26,Homa Bay,37
2015-09-27,Homa Bay,14
2015-09-28,Homa Bay,28
2015-09-29,Homa Bay,43
2015-09-30,Homa Bay,21
2015-10-01,Homa Bay,20
2015-10-02,Homa Bay,26
2015-10-03,Homa Bay,18
2015-10-04,Homa Bay,52
2015-10-05,Homa Bay,23
2015-10-06,Homa Bay,26
2015-10-07,Homa Bay,43
2015-10-08,Homa Bay,20
2015-10-09,Homa Bay,34
2015-10-10,Homa Bay,33
2015-10-11,Homa Bay,43
2015-10-12,Homa Bay,34
2015-10-13,Homa Bay,39
2015-10-14,Homa Bay,43
2015-10-15,Homa Bay,30
2015-10-16,Homa Bay,37
2015-10-17,Homa Bay,21
2015-10-18,Homa Bay,18
2015-10-19,Homa Bay,22
2015-10-20,Homa Bay,35
2015-10-21,Homa Bay,25
2015-10-22,Homa Bay,42
2015-10-23,Homa Bay,42
2015-10-24,Homa Bay,6
2015-10-25,Homa Bay,34
2015-10-26,Homa Bay,11
2015-10-27,Homa Bay,33
2015-10-28,Homa Bay,20
2015-10-29,Homa Bay,21
2015-10-30,Homa Bay,20
2015-10-31,Homa Bay,25
2015-11-01,Homa Bay,33
2015-11-02,Homa Bay,23
2015-11-03,Homa Bay,38
2015-11-04,Homa Bay,17
2015-11-05,Homa Bay,35
2015-11-06,Homa Bay,32
2015-11-07,Homa Bay,29
2015-11-08,Homa Bay,29
2015-11-09,Homa Bay,28
2015-11-10,Homa Bay,16
2015-11-11,Homa Bay,27
2015-11-12,Homa Bay,32
2015-11-13,Homa Bay,36
2015-11-14,Homa Bay,19
2015-11-15,Homa Bay,21
2015-11-16,Homa Bay,43
2015-11-17,Homa Bay,38
2015-11-18,Homa Bay,37
2015-11-19,Homa Bay,19
2015-11-20,Homa Bay,37
2015-11-21,Homa Bay,27
2015-11-22,Homa Bay,15
2015-11-23,Homa Bay,28
2015-11-24,Homa Bay,25
2015-11-25,Homa Bay,30
2015-11-26,Homa Bay,31
2015-11-27,Homa Bay,24
2015-11-28,Homa Bay,34
2015-11-29,Homa Bay,28
2015-11-30,Homa Bay,18
2015-12-01,Homa Bay,28
2015-12-02,Homa Bay,42
2015-12-03,Homa Bay,38
2015-12-04,Homa Bay,20
2015-12-05,Homa Bay,22
2015-12-06,Homa Bay,43
2015-12-07,Homa Bay,35
2015-12-08,Homa Bay,11
2015-12-09,Homa Bay,20
2015-12-10,Homa Bay,21
2015-12-11,Homa Bay,20
2015-12-12,Homa Bay,20
2015-12-13,Homa Bay,24
2015-12-14,Homa Bay,30
2015-12-15,Homa Bay,14
2015-12-16,Homa Bay,18
2015-12-17,Homa Bay,25
2015-12-18,Homa Bay,30
2015-12-19,Homa Bay,24
2015-12-20,Homa Bay,22
2015-12-21,Homa Bay,33
2015-12-22,Homa Bay,20
2015-12-23,Homa Bay,30
2015-12-24,Homa Bay,47
2015-12-25,Homa Bay,32
2015-12-26,Homa Bay,41
2015-12-27,Homa Bay,41
2015-12-28,Homa Bay,43
2015-12-29,Homa Bay,22
2015-12-30,Homa Bay,27
2015-12-31,Homa Bay,16
2016-01-01,Homa Bay,27
2016-01-02,Homa Bay,30
2016-01-03,Homa Bay,33
2016-01-04,Homa Bay,28
2016-01-05,Homa Bay,22
2016-01-06,Homa Bay,37
2016-01-07,Homa Bay,16
2016-01-08,Homa Bay,0
2016-01-09,Homa Bay,12
2016-01-10,Homa Bay,8
2016-01-11,Homa Bay,0
2016-01-12,Homa Bay,32
2016-01-13,Homa Bay,7
2016-01-14,Homa Bay,15
2016-01-15,Homa Bay,40
2016-01-16,Homa Bay,33
2016-01-17,Homa Bay,28
2016-01-18,Homa Bay,27
2016-01-19,Homa Bay,24
2016-01-20,Homa Bay,35
2016-01-21,Homa Bay,30
2016-01-22,Homa Bay,13
2016-01-23,Homa Bay,18
2016-01-24,Homa Bay,41
2016-01-25,Homa Bay,21
2016-01-26,Homa Bay,2
2016-01-27,Homa Bay,37
2016-01-28,Homa Bay,21
2016-01-29,Homa Bay,26
2016-01-30,Homa Bay,37
2016-01-31,Homa Bay,39
2016-02-01,Homa Bay,19
2016-02-02,Homa Bay,23
2016-02-03,Homa Bay,31
2016-02-04,Homa Bay,39
2016-02-05,Homa Bay,36
2016-02-06,Homa Bay,26
2016-02-07,Homa Bay,14
2016-02-08,Homa Bay,34
2016-02-09,Homa Bay,37
2016-02-10,Homa Bay,38
2016-02-11,Homa Bay,20
2016-02-12,Homa Bay,36
2016-02-13,Homa Bay,19
2016-02-14,Homa Bay,34
2016-02-15,Homa Bay,29
2016-02-16,Homa Bay,30
2016-02-17,Homa Bay,20
2016-02-18,Homa Bay,38
2016-02-19,Homa Bay,25
2016-02-20,Homa Bay,44
2016-02-21,Homa Bay,29
2016-02-22,Homa Bay,17
2016-02-23,Homa Bay,48
2016-02-24,Homa Bay,27
2016-02-25,Homa Bay,10
2016-02-26,Homa Bay,24
2016-02-27,Homa Bay,35
2016-02-28,Homa Bay,26
2016-02-29,Homa Bay,27
2016-03-01,Homa Bay,28
2016-03-02,Homa Bay,37
2016-03-03,Homa Bay,25
2016-03-04,Homa Bay,59
2016-03-05,Homa Bay,31
2016-03-06,Homa Bay,22
2016-03-07,Homa Bay,19
2016-03-08,Homa Bay,26
2016-03-09,Homa Bay,36
2016-03-10,Homa Bay,25
2016-03-11,Homa Bay,30
2016-03-12,Homa Bay,46
2016-03-13,Homa Bay,36
2016-03-14,Homa Bay,31
2016-03-15,Homa Bay,15
2016-03-16,Homa Bay,32
2016-03-17,Homa Bay,43
2016-03-18,Homa Bay,32
2016-03-19,Homa Bay,22
2016-03-20,Homa Bay,43
2016-03-21,Homa Bay,27
2016-03-22,Homa Bay,38
2016-03-23,Homa Bay,26
2016-03-24,Homa Bay,25
2016-03-25,Homa Bay,19
2016-03-26,Homa Bay,35
2016-03-27,Homa Bay,0
2016-03-28,Homa Bay,25
2016-03-29,Homa Bay,26
2016-03-30,Homa Bay,36
2016-03-31,Homa Bay,31
2016-04-01,Homa Bay,36
2016-04-02,Homa Bay,20
2016-04-03,Homa Bay,29
2016-04-04,Homa Bay,40
2016-04-05,Homa Bay,15
2016-04-06,Homa Bay,20
2016-04-07,Homa Bay,38
2016-04-08,Homa Bay,42
2016-04-09,Homa Bay,26
2016-04-10,Homa Bay,20
2016-04-11,Homa Bay,33
2016-04-12,Homa Bay,20
2016-04-13,Homa Bay,34
2016-04-14,Homa Bay,21
2016-04-15,Homa Bay,14
2016-04-16,Homa Bay,41
2016-04-17,Homa Bay,44
2016-04-18,Homa Bay,20
2016-04-19,Homa Bay,31
2016-04-20,Homa Bay,41
2016-04-21,Homa Bay,28
2016-04-22,Homa Bay,41
2016-04-23,Homa Bay,41
2016-04-24,Homa Bay,33
2016-04-25,Homa Bay,21
2016-04-26,Homa Bay,40
2016-04-27,Homa Bay,34
2016-04-28,Homa Bay,42
2016-04-29,Homa Bay,29
2016-04-30,Homa Bay,31
2016-05-01,Homa Bay,19
2016-05-02,Homa Bay,12
2016-05-03,Homa Bay,18
2016-05-04,Homa Bay,55
2016-05-05,Homa Bay,36
2016-05-06,Homa Bay,50
2016-05-07,Homa Bay,28
2016-05-08,Homa Bay,47
2016-05-09,Homa Bay,26
2016-05-10,Homa Bay,29
2016-05-11,Homa Bay,31
2016-05-12,Homa Bay,34
2016-05-13,Homa Bay,39
2016-05-14,Homa Bay,42
2016-05-15,Homa Bay,14
2016-05-16,Homa Bay,23
2016-05-17,Homa Bay,11
2016-05-18,Homa Bay,26
2016-05-19,Homa Bay,39
2016-05-20,Homa Bay,30
2016-05-21,Homa Bay,44
2016-05-22,Homa Bay,46
2016-05-23,Homa Bay,16
2016-05-24,Homa Bay,14
2016-05-25,Homa Bay,40
2016-05-26,Homa Bay,47
2016-05-27,Homa Bay,31
2016-05-28,Homa Bay,13
2016-05-29,Homa Bay,38
2016-05-30,Homa Bay,42
2016-05-31,Homa Bay,17
2016-06-01,Homa Bay,18
2016-06-02,Homa Bay,19
2016-06-03,Homa Bay,18
2016-06-04,Homa Bay,24
2016-06-05,Homa Bay,30
2016-06-06,Homa Bay,30
2016-06-07,Homa Bay,14
2016-06-08,Homa Bay,24
2016-06-09,Homa Bay,17
2016-06-10,Homa Bay,23
2016-06-11,Homa Bay,13
2016-06-12,Homa Bay,1
2016-06-13,Homa Bay,10
2016-06-14,Homa Bay,21
2016-06-15,Homa Bay,30
2016-06-16,Homa Bay,33
2016-06-17,Homa Bay,1
2016-06-18,Homa Bay,28
2016-06-19,Homa Bay,38
2016-06-20,Homa Bay,23
2016-06-21,Homa Bay,62
2016-06-22,Homa Bay,6
2016-06-23,Homa Bay,32
2016-06-24,Homa Bay,28
2016-06-25,Homa Bay,17
2016-06-26,Homa Bay,15
2016-06-27,Homa Bay,25
2016-06-28,Homa Bay,16
2016-06-29,Homa Bay,18
2016-06-30,Homa Bay,42
2016-07-01,Homa Bay,31
2016-07-02,Homa Bay,32
2016-07-03,Homa Bay,37
2016-07-04,Homa Bay,34
2016-07-05,Homa Bay,46
2016-07-06,Homa Bay,29
2016-07-07,Homa Bay,8
2016-07-08,Homa Bay,22
2016-07-09,Homa Bay,30
2016-07-10,Homa Bay,33
2016-07-11,Homa Bay,43
2016-07-12,Homa Bay,24
2016-07-13,Homa Bay,35
2016-07-14,Homa Bay,43
2016-07-15,Homa Bay,37
2016-07-16,Homa Bay,24
2016-07-17,Homa Bay,28
2016-07-18,Homa Bay,32
2016-07-19,Homa Bay,17
2016-07-20,Homa Bay,36
2016-07-21,Homa Bay,22
2016-07-22,Homa Bay,25
2016-07-23,Homa Bay,18
2016-07-24,Homa Bay,33
2016-07-25,Homa Bay,19
2016-07-26,Homa Bay,32
2016-07-27,Homa Bay,39
2016-07-28,Homa Bay,28
2016-07-29,Homa Bay,47
2016-07-30,Homa Bay,43
2016-07-31,Homa Bay,39
2016-08-01,Homa Bay,37
2016-08-02,Homa Bay,36
2016-08-03,Homa Bay,35
2016-08-04,Homa Bay,17
2016-08-05,Homa Bay,29
2016-08-06,Homa Bay,34
2016-08-07,Homa Bay,29
2016-08-08,Homa Bay,17
2016-08-09,Homa Bay,55
2016-08-10,Homa Bay,26
2016-08-11,Homa Bay,16
2016-08-12,Homa Bay,42
2016-08-13,Homa Bay,37
2016-08-14,Homa Bay,26
2016-08-15,Homa Bay,23
2016-08-16,Homa Bay,10
2016-08-17,Homa Bay,13
2016-08-18,Homa Bay,30
2016-08-19,Homa Bay,27
2016-08-20,Homa Bay,40
2016-08-21,Homa Bay,34
2016-08-22,Homa Bay,25
2016-08-23,Homa Bay,15
2016-08-24,Homa Bay,20
2016-08-25,Homa Bay,24
2016-08-26,Homa Bay,24
2016-08-27,Homa Bay,13
2016-08-28,Homa Bay,26
2016-08-29,Homa Bay,6
2016-08-30,Homa Bay,8
2016-08-31,Homa Bay,42
2016-09-01,Homa Bay,16
2016-09-02,Homa Bay,26
2016-09-03,Homa Bay,32
2016-09-04,Homa Bay,24
2016-09-05,Homa Bay,38
2016-09-06,Homa Bay,16
2016-09-07,Homa Bay,31
2016-09-08,Homa Bay,37
2016-09-09,Homa Bay,31
2016-09-10,Homa Bay,31
2016-09-11,Homa Bay,20
2016-09-12,Homa Bay,27
2016-09-13,Homa Bay,38
2016-09-14,Homa Bay,0
2016-09-15,Homa Bay,31
2016-09-16,Homa Bay,23
2016-09-17,Homa Bay,20
2016-09-18,Homa Bay,10
2016-09-19,Homa Bay,27
2016-09-20,Homa Bay,42
