date,county,rainfall_mm,avg_temp_c
2016-01-06,Siaya,3.45,20.88
2016-01-07,Siaya,9.77,20.95
2016-01-08,Siaya,2.36,29.44
2016-01-09,Siaya,3.78,23.66
2016-01-10,Siaya,4.21,25.94
2016-01-11,Siaya,4.58,26.39
2016-01-12,Siaya,6.18,31.4
2016-01-13,Siaya,5.3,21.38
2016-01-14,Siaya,6.92,20.83
2016-01-15,Siaya,0.66,27.18
2016-01-16,Siaya,2.74,28.67
2016-01-17,Siaya,7.69,23.5
2016-01-18,Siaya,8.63,21.55
2016-01-19,Siaya,3.83,25.21
2016-01-20,Siaya,3.91,20.24
2016-01-21,Siaya,8.37,23.28
2016-01-22,Siaya,6.38,26.54
2016-01-23,Siaya,4.75,21.16
2016-01-24,Siaya,4.23,20.78
2016-01-25,Siaya,1.86,19.16
2016-01-26,Siaya,8.97,21.93
2016-01-27,Siaya,3.65,25.4
2016-01-28,Siaya,4.08,24.04
2016-01-29,Siaya,2.84,25.35
2016-01-30,Siaya,5.21,23.9
2016-01-31,Siaya,5.86,27.03
2016-02-01,Siaya,5.8,26.34
2016-02-02,Siaya,4.97,21.37
2016-02-03,Siaya,6.73,22.38
2016-02-04,Siaya,7.0,24.41
2016-02-05,Siaya,2.6,21.19
2016-02-06,Siaya,5.13,25.0
2016-02-07,Siaya,3.37,24.54
2016-02-08,Siaya,7.82,22.79
2016-02-09,Siaya,4.65,23.33
2016-02-10,Siaya,4.72,22.71
2016-02-11,Siaya,7.02,25.67
2016-02-12,Siaya,4.87,19.52
2016-02-13,Siaya,2.43,18.94
2016-02-14,Siaya,8.48,18.0
2016-02-15,Siaya,7.59,28.02
2016-02-16,Siaya,4.04,22.3
2016-02-17,Siaya,3.36,24.33
2016-02-18,Siaya,6.18,20.41
2016-02-19,Siaya,7.39,19.45
2016-02-20,Siaya,5.71,29.85
2016-02-21,Siaya,3.88,25.11
2016-02-22,Siaya,4.66,23.34
2016-02-23,Siaya,2.49,26.63
2016-02-24,Siaya,5.46,19.99
2016-02-25,Siaya,3.72,22.8
2016-02-26,Siaya,8.59,26.33
2016-02-27,Siaya,3.98,21.46
2016-02-28,Siaya,3.62,20.54
2016-02-29,Siaya,5.67,21.22
2016-03-01,Siaya,19.27,25.54
2016-03-02,Siaya,14.35,27.76
2016-03-03,Siaya,24.28,24.99
2016-03-04,Siaya,16.04,20.88
2016-03-05,Siaya,9.3,18.78
2016-03-06,Siaya,18.48,29.76
2016-03-07,Siaya,23.82,20.53
2016-03-08,Siaya,10.16,28.22
2016-03-09,Siaya,14.76,20.46
2016-03-10,Siaya,17.42,22.01
2016-03-11,Siaya,9.01,24.58
2016-03-12,Siaya,21.05,22.26
2016-03-13,Siaya,14.09,24.36
2016-03-14,Siaya,6.87,22.94
2016-03-15,Siaya,17.04,24.44
2016-03-16,Siaya,13.15,23.27
2016-03-17,Siaya,11.75,27.73
2016-03-18,Siaya,9.43,25.8
2016-03-19,Siaya,14.46,24.9
2016-03-20,Siaya,14.77,18.25
2016-03-21,Siaya,16.03,23.56
2016-03-22,Siaya,29.02,18.97
2016-03-23,Siaya,17.91,24.71
2016-03-24,Siaya,21.05,22.11
2016-03-25,Siaya,11.34,22.98
2016-03-26,Siaya,11.3,19.2
2016-03-27,Siaya,19.7,22.73
2016-03-28,Siaya,11.39,26.24
2016-03-29,Siaya,12.35,23.67
2016-03-30,Siaya,12.87,26.84
2016-03-31,Siaya,17.9,20.87
2016-04-01,Siaya,22.29,23.87
2016-04-02,Siaya,12.34,23.7
2016-04-03,Siaya,11.31,27.93
2016-04-04,Siaya,6.98,26.08
2016-04-05,Siaya,17.29,25.78
2016-04-06,Siaya,19.02,21.37
2016-04-07,Siaya,10.59,25.71
2016-04-08,Siaya,23.91,20.8
2016-04-09,Siaya,15.07,24.48
2016-04-10,Siaya,24.85,24.47
2016-04-11,Siaya,12.81,23.53
2016-04-12,Siaya,21.18,22.94
2016-04-13,Siaya,6.11,20.24
2016-04-14,Siaya,9.85,26.81
2016-04-15,Siaya,23.19,25.37
2016-04-16,Siaya,21.66,23.38
2016-04-17,Siaya,13.33,28.33
2016-04-18,Siaya,8.51,19.49
2016-04-19,Siaya,25.89,24.8
2016-04-20,Siaya,14.71,21.28
2016-04-21,Siaya,17.1,27.12
2016-04-22,Siaya,12.51,22.66
2016-04-23,Siaya,14.76,23.94
2016-04-24,Siaya,18.6,24.17
2016-04-25,Siaya,6.3,26.54
2016-04-26,Siaya,14.63,26.77
2016-04-27,Siaya,10.42,19.45
2016-04-28,Siaya,19.87,18.66
2016-04-29,Siaya,16.26,21.97
2016-04-30,Siaya,16.79,25.89
2016-05-01,Siaya,15.86,29.07
2016-05-02,Siaya,11.16,24.84
2016-05-03,Siaya,5.1,18.03
2016-05-04,Siaya,18.13,25.89
2016-05-05,Siaya,12.19,21.52
2016-05-06,Siaya,12.86,28.73
2016-05-07,Siaya,11.66,22.5
2016-05-08,Siaya,1.02,20.37
2016-05-09,Siaya,20.65,23.66
2016-05-10,Siaya,10.91,22.24
2016-05-11,Siaya,21.04,23.61
2016-05-12,Siaya,7.84,22.59
2016-05-13,Siaya,16.67,22.04
2016-05-14,Siaya,17.2,19.5
2016-05-15,Siaya,11.48,24.6
2016-05-16,Siaya,21.42,22.36
2016-05-17,Siaya,15.97,29.22
2016-05-18,Siaya,14.88,17.66
2016-05-19,Siaya,23.37,27.25
2016-05-20,Siaya,15.09,27.1
2016-05-21,Siaya,8.46,25.38
2016-05-22,Siaya,10.16,23.45
2016-05-23,Siaya,9.72,23.16
2016-05-24,Siaya,6.23,23.73
2016-05-25,Siaya,22.94,24.82
2016-05-26,Siaya,13.24,20.42
2016-05-27,Siaya,14.85,26.16
2016-05-28,Siaya,11.18,25.09
2016-05-29,Siaya,17.34,22.29
2016-05-30,Siaya,19.07,25.98
2016-05-31,Siaya,17.13,28.38
2016-06-01,Siaya,10.15,24.39
2016-06-02,Siaya,2.48,17.29
2016-06-03,Siaya,4.16,27.69
2016-06-04,Siaya,3.05,25.24
2016-06-05,Siaya,3.11,25.32
2016-06-06,Siaya,3.27,24.63
2016-06-07,Siaya,4.65,25.92
2016-06-08,Siaya,6.46,21.73
2016-06-09,Siaya,2.97,22.81
2016-06-10,Siaya,5.9,21.36
2016-06-11,Siaya,4.38,22.28
2016-06-12,Siaya,5.13,24.25
2016-06-13,Siaya,3.92,26.89
2016-06-14,Siaya,3.12,25.19
2016-06-15,Siaya,2.2,24.08
2016-06-16,Siaya,5.64,21.55
2016-06-17,Siaya,1.11,25.36
2016-06-18,Siaya,5.08,21.95
2016-06-19,Siaya,7.92,21.78
2016-06-20,Siaya,3.77,21.94
2016-06-21,Siaya,2.37,23.77
2016-06-22,Siaya,3.01,27.92
2016-06-23,Siaya,2.73,23.68
2016-06-24,Siaya,2.43,19.52
2016-06-25,Siaya,5.01,24.23
2016-06-26,Siaya,6.1,22.89
2016-06-27,Siaya,3.62,18.88
2016-06-28,Siaya,2.25,30.77
2016-06-29,Siaya,2.91,22.86
2016-06-30,Siaya,1.52,25.39
2016-07-01,Siaya,8.36,23.23
2016-07-02,Siaya,6.98,29.21
2016-07-03,Siaya,3.93,29.04
2016-07-04,Siaya,2.99,25.16
2016-07-05,Siaya,5.4,24.88
2016-07-06,Siaya,5.47,22.95
2016-07-07,Siaya,5.67,28.48
2016-07-08,Siaya,5.66,26.33
2016-07-09,Siaya,4.01,22.56
2016-07-10,Siaya,1.32,25.35
2016-07-11,Siaya,0.0,22.71
2016-07-12,Siaya,6.24,21.41
2016-07-13,Siaya,4.0,20.36
2016-07-14,Siaya,3.76,19.52
2016-07-15,Siaya,5.59,25.62
2016-07-16,Siaya,6.17,29.31
2016-07-17,Siaya,2.83,27.33
2016-07-18,Siaya,5.16,19.17
2016-07-19,Siaya,8.41,28.65
2016-07-20,Siaya,4.4,25.89
2016-07-21,Siaya,7.48,23.67
2016-07-22,Siaya,5.2,24.9
2016-07-23,Siaya,4.65,29.79
2016-07-24,Siaya,1.07,24.08
2016-07-25,Siaya,3.37,24.67
2016-07-26,Siaya,5.45,24.29
2016-07-27,Siaya,8.02,23.9
2016-07-28,Siaya,5.51,20.32
2016-07-29,Siaya,4.51,21.21
2016-07-30,Siaya,5.36,20.27
2016-07-31,Siaya,5.42,25.91
2016-08-01,Siaya,6.07,26.09
2016-08-02,Siaya,6.16,23.84
2016-08-03,Siaya,4.24,27.19
2016-08-04,Siaya,6.83,18.37
2016-08-05,Siaya,7.35,21.28
2016-08-06,Siaya,6.56,20.02
2016-08-07,Siaya,3.47,27.41
2016-08-08,Siaya,7.12,24.59
2016-08-09,Siaya,6.62,20.96
2016-08-10,Siaya,8.11,24.98
2016-08-11,Siaya,2.24,26.11
2016-08-12,Siaya,9.48,26.6
2016-08-13,Siaya,8.5,22.36
2016-08-14,Siaya,6.92,19.98
2016-08-15,Siaya,5.76,20.09
2016-08-16,Siaya,6.49,23.27
2016-08-17,Siaya,5.81,26.22
2016-08-18,Siaya,5.17,23.25
2016-08-19,Siaya,3.4,25.1
2016-08-20,Siaya,9.95,19.85
2016-08-21,Siaya,4.87,22.73
2016-08-22,Siaya,6.47,25.67
2016-08-23,Siaya,3.79,24.99
2016-08-24,Siaya,1.51,21.51
2016-08-25,Siaya,2.5,23.99
2016-08-26,Siaya,4.9,28.53
2016-08-27,Siaya,6.53,30.24
2016-08-28,Siaya,3.6,20.83
2016-08-29,Siaya,5.3,23.46
2016-08-30,Siaya,7.88,20.39
2016-08-31,Siaya,2.83,22.56
2016-09-01,Siaya,3.64,25.28
2016-09-02,Siaya,10.7,19.71
2016-09-03,Siaya,5.71,21.19
2016-09-04,Siaya,3.75,25.03
2016-09-05,Siaya,1.99,23.09
2016-09-06,Siaya,6.66,23.39
2016-09-07,Siaya,5.04,27.65
2016-09-08,Siaya,4.83,21.36
2016-09-09,Siaya,4.05,24.47
2016-09-10,Siaya,2.89,27.47
2016-09-11,Siaya,7.88,26.44
2016-09-12,Siaya,7.35,22.0
2016-09-13,Siaya,3.63,27.63
2016-09-14,Siaya,3.48,21.74
2016-09-15,Siaya,3.33,28.74
2016-09-16,Siaya,7.16,22.12
2016-09-17,Siaya,4.97,25.5
2016-09-18,Siaya,6.9,26.81
2016-09-19,Siaya,5.25,28.37
2016-09-20,Siaya,6.51,20.56
2016-09-21,Siaya,7.42,19.45
2016-09-22,Siaya,6.73,20.39
2016-09-23,Siaya,1.34,23.23
2016-09-24,Siaya,2.51,19.66
2016-09-25,Siaya,5.83,23.37
2016-09-26,Siaya,2.26,20.09
2016-09-27,Siaya,4.22,26.72
2016-09-28,Siaya,7.22,19.0
2016-09-29,Siaya,7.07,29.68
2016-09-30,Siaya,3.8,26.27
2016-10-01,Siaya,6.79,22.09
2015-01-01,Kisumu,2.41,20.06
2015-01-02,Kisumu,4.93,30.31
2015-01-03,Kisumu,3.82,27.09
2015-01-04,Kisumu,2.85,26.02
2015-01-05,Kisumu,5.47,19.48
2015-01-06,Kisumu,6.26,22.47
2015-01-07,Kisumu,2.66,27.78
2015-01-08,Kisumu,3.71,25.87
2015-01-09,Kisumu,3.62,27.35
2015-01-10,Kisumu,6.1,27.51
2015-01-11,Kisumu,7.28,19.08
2015-01-12,Kisumu,3.44,26.17
2015-01-13,Kisumu,1.55,27.54
2015-01-14,Kisumu,5.11,22.23
2015-01-15,Kisumu,7.21,23.08
2015-01-16,Kisumu,5.02,18.46
2015-01-17,Kisumu,4.28,25.88
2015-01-18,Kisumu,1.37,25.11
2015-01-19,Kisumu,0.95,23.55
2015-01-20,Kisumu,5.68,23.89
2015-01-21,Kisumu,4.69,23.31
2015-01-22,Kisumu,4.81,20.12
2015-01-23,Kisumu,3.31,28.6
2015-01-24,Kisumu,1.87,23.99
2015-01-25,Kisumu,4.4,16.04
2015-01-26,Kisumu,3.7,22.16
2015-01-27,Kisumu,3.82,23.22
2015-01-28,Kisumu,4.42,27.26
2015-01-29,Kisumu,4.03,24.39
2015-01-30,Kisumu,6.04,25.99
2015-01-31,Kisumu,7.8,22.88
2015-02-01,Kisumu,3.48,22.19
2015-02-02,Kisumu,5.82,24.45
2015-02-03,Kisumu,10.54,22.12
2015-02-04,Kisumu,5.7,25.81
2015-02-05,Kisumu,5.14,29.81
2015-02-06,Kisumu,6.41,22.75
2015-02-07,Kisumu,2.52,23.48
2015-02-08,Kisumu,5.32,23.92
2015-02-09,Kisumu,4.0,23.55
2015-02-10,Kisumu,5.02,27.66
2015-02-11,Kisumu,5.45,27.02
2015-02-12,Kisumu,4.83,25.9
2015-02-13,Kisumu,3.48,25.59
2015-02-14,Kisumu,9.46,20.79
2015-02-15,Kisumu,1.51,21.62
2015-02-16,Kisumu,5.53,25.94
2015-02-17,Kisumu,5.01,24.37
2015-02-18,Kisumu,6.43,26.75
2015-02-19,Kisumu,3.6,22.05
2015-02-20,Kisumu,7.56,24.15
2015-02-21,Kisumu,2.82,28.12
2015-02-22,Kisumu,4.36,27.61
2015-02-23,Kisumu,7.28,25.36
2015-02-24,Kisumu,6.29,22.47
2015-02-25,Kisumu,3.55,23.59
2015-02-26,Kisumu,0.84,25.32
2015-02-27,Kisumu,5.1,23.66
2015-02-28,Kisumu,3.8,25.47
2015-03-01,Kisumu,22.97,22.52
2015-03-02,Kisumu,18.28,22.96
2015-03-03,Kisumu,20.61,22.28
2015-03-04,Kisumu,17.94,22.12
2015-03-05,Kisumu,21.47,24.21
2015-03-06,Kisumu,23.25,22.28
2015-03-07,Kisumu,12.67,27.6
2015-03-08,Kisumu,19.06,28.46
2015-03-09,Kisumu,10.37,23.81
2015-03-10,Kisumu,19.76,26.8
2015-03-11,Kisumu,13.54,26.93
2015-03-12,Kisumu,7.8,26.11
2015-03-13,Kisumu,13.53,23.33
2015-03-14,Kisumu,4.59,23.72
2015-03-15,Kisumu,18.42,24.57
2015-03-16,Kisumu,19.31,25.89
2015-03-17,Kisumu,7.17,19.92
2015-03-18,Kisumu,14.66,22.98
2015-03-19,Kisumu,19.58,21.02
2015-03-20,Kisumu,19.31,25.53
2015-03-21,Kisumu,20.82,23.41
2015-03-22,Kisumu,15.18,26.67
2015-03-23,Kisumu,17.7,21.53
2015-03-24,Kisumu,13.46,23.79
2015-03-25,Kisumu,19.9,21.51
2015-03-26,Kisumu,16.6,26.52
2015-03-27,Kisumu,28.88,25.35
2015-03-28,Kisumu,14.84,26.24
2015-03-29,Kisumu,16.91,22.45
2015-03-30,Kisumu,12.78,31.75
2015-03-31,Kisumu,18.04,21.45
2015-04-01,Kisumu,8.45,23.76
2015-04-02,Kisumu,11.42,23.99
2015-04-03,Kisumu,9.62,19.05
2015-04-04,Kisumu,11.62,24.3
2015-04-05,Kisumu,20.52,20.19
2015-04-06,Kisumu,21.8,20.55
2015-04-07,Kisumu,8.99,21.76
2015-04-08,Kisumu,15.02,24.55
2015-04-09,Kisumu,9.47,23.3
2015-04-10,Kisumu,21.79,21.69
2015-04-11,Kisumu,6.39,26.6
2015-04-12,Kisumu,9.52,25.1
2015-04-13,Kisumu,16.96,26.48
2015-04-14,Kisumu,25.19,20.32
2015-04-15,Kisumu,14.69,20.4
2015-04-16,Kisumu,16.51,22.24
2015-04-17,Kisumu,13.34,24.7
2015-04-18,Kisumu,20.62,27.33
2015-04-19,Kisumu,23.5,27.09
2015-04-20,Kisumu,9.31,26.1
2015-04-21,Kisumu,10.08,22.87
2015-04-22,Kisumu,15.25,25.17
2015-04-23,Kisumu,20.44,27.38
2015-04-24,Kisumu,19.58,21.4
2015-04-25,Kisumu,19.41,22.26
2015-04-26,Kisumu,19.54,20.02
2015-04-27,Kisumu,6.86,18.83
2015-04-28,Kisumu,9.49,26.49
2015-04-29,Kisumu,14.49,25.38
2015-04-30,Kisumu,9.84,20.82
2015-05-01,Kisumu,23.28,27.9
2015-05-02,Kisumu,12.79,25.51
2015-05-03,Kisumu,18.65,22.33
2015-05-04,Kisumu,11.01,24.56
2015-05-05,Kisumu,9.32,22.9
2015-05-06,Kisumu,14.26,25.21
2015-05-07,Kisumu,17.64,20.27
2015-05-08,Kisumu,14.64,25.53
2015-05-09,Kisumu,20.55,27.21
2015-05-10,Kisumu,17.77,20.89
2015-05-11,Kisumu,6.5,22.58
2015-05-12,Kisumu,17.99,18.51
2015-05-13,Kisumu,13.27,24.05
2015-05-14,Kisumu,13.47,23.61
2015-05-15,Kisumu,8.75,21.56
2015-05-16,Kisumu,23.17,28.58
2015-05-17,Kisumu,25.28,23.37
2015-05-18,Kisumu,23.18,25.35
2015-05-19,Kisumu,13.68,25.85
2015-05-20,Kisumu,13.41,18.2
2015-05-21,Kisumu,15.48,25.7
2015-05-22,Kisumu,20.48,26.0
2015-05-23,Kisumu,19.44,25.63
2015-05-24,Kisumu,10.05,23.45
2015-05-25,Kisumu,19.69,20.31
2015-05-26,Kisumu,7.93,26.68
2015-05-27,Kisumu,23.69,26.93
2015-05-28,Kisumu,18.1,26.39
2015-05-29,Kisumu,15.21,26.29
2015-05-30,Kisumu,15.16,21.64
2015-05-31,Kisumu,5.67,25.7
2015-06-01,Kisumu,0.51,19.34
2015-06-02,Kisumu,6.69,21.4
2015-06-03,Kisumu,4.83,20.15
2015-06-04,Kisumu,5.41,29.21
2015-06-05,Kisumu,5.26,20.81
2015-06-06,Kisumu,2.34,17.89
2015-06-07,Kisumu,7.62,24.95
2015-06-08,Kisumu,4.07,21.34
2015-06-09,Kisumu,6.36,24.19
2015-06-10,Kisumu,6.47,25.31
2015-06-11,Kisumu,5.22,24.34
2015-06-12,Kisumu,7.71,21.77
2015-06-13,Kisumu,7.14,22.69
2015-06-14,Kisumu,3.62,25.84
2015-06-15,Kisumu,5.16,25.78
2015-06-16,Kisumu,2.58,26.35
2015-06-17,Kisumu,7.19,24.48
2015-06-18,Kisumu,6.44,21.88
2015-06-19,Kisumu,6.04,26.14
2015-06-20,Kisumu,6.06,26.64
2015-06-21,Kisumu,2.1,24.83
2015-06-22,Kisumu,3.46,23.95
2015-06-23,Kisumu,0.24,24.23
2015-06-24,Kisumu,6.0,21.58
2015-06-25,Kisumu,4.13,21.64
2015-06-26,Kisumu,3.23,25.1
2015-06-27,Kisumu,4.64,21.46
2015-06-28,Kisumu,0.0,17.05
2015-06-29,Kisumu,5.16,25.03
2015-06-30,Kisumu,7.5,27.03
2015-07-01,Kisumu,6.27,22.41
2015-07-02,Kisumu,3.61,20.57
2015-07-03,Kisumu,3.76,21.91
2015-07-04,Kisumu,5.75,24.01
2015-07-05,Kisumu,1.71,21.44
2015-07-06,Kisumu,6.68,34.75
2015-07-07,Kisumu,5.41,21.15
2015-07-08,Kisumu,4.12,13.1
2015-07-09,Kisumu,4.58,27.26
2015-07-10,Kisumu,2.67,23.83
2015-07-11,Kisumu,4.18,24.56
2015-07-12,Kisumu,8.1,24.08
2015-07-13,Kisumu,4.73,26.12
2015-07-14,Kisumu,4.7,22.39
2015-07-15,Kisumu,7.48,26.14
2015-07-16,Kisumu,4.02,26.49
2015-07-17,Kisumu,3.42,21.96
2015-07-18,Kisumu,4.65,24.87
2015-07-19,Kisumu,3.88,24.34
2015-07-20,Kisumu,3.6,17.53
2015-07-21,Kisumu,3.08,24.72
2015-07-22,Kisumu,3.24,24.25
2015-07-23,Kisumu,4.46,20.06
2015-07-24,Kisumu,4.58,21.25
2015-07-25,Kisumu,6.97,26.33
2015-07-26,Kisumu,1.47,28.96
2015-07-27,Kisumu,5.68,23.72
2015-07-28,Kisumu,6.35,22.54
2015-07-29,Kisumu,5.56,22.13
2015-07-30,Kisumu,8.75,28.98
2015-07-31,Kisumu,8.42,19.58
2015-08-01,Kisumu,7.5,26.64
2015-08-02,Kisumu,5.02,24.55
2015-08-03,Kisumu,2.71,25.53
2015-08-04,Kisumu,3.54,23.5
2015-08-05,Kisumu,6.29,26.76
2015-08-06,Kisumu,6.09,25.98
2015-08-07,Kisumu,5.88,27.57
2015-08-08,Kisumu,3.19,23.0
2015-08-09,Kisumu,5.48,19.67
2015-08-10,Kisumu,3.16,23.63
2015-08-11,Kisumu,4.63,27.05
2015-08-12,Kisumu,6.32,22.06
2015-08-13,Kisumu,3.71,29.94
2015-08-14,Kisumu,5.61,18.62
2015-08-15,Kisumu,5.89,23.02
2015-08-16,Kisumu,6.32,25.64
2015-08-17,Kisumu,4.98,24.85
2015-08-18,Kisumu,6.36,25.96
2015-08-19,Kisumu,4.9,25.97
2015-08-20,Kisumu,6.68,25.08
2015-08-21,Kisumu,2.45,19.95
2015-08-22,Kisumu,3.09,23.79
2015-08-23,Kisumu,5.99,26.33
2015-08-24,Kisumu,2.94,21.16
2015-08-25,Kisumu,4.94,21.6
2015-08-26,Kisumu,5.95,24.8
2015-08-27,Kisumu,2.29,20.18
2015-08-28,Kisumu,0.11,21.26
2015-08-29,Kisumu,1.73,26.38
2015-08-30,Kisumu,4.56,28.4
2015-08-31,Kisumu,4.5,19.84
2015-09-01,Kisumu,4.54,19.76
2015-09-02,Kisumu,2.28,22.74
2015-09-03,Kisumu,6.73,23.73
2015-09-04,Kisumu,1.34,24.93
2015-09-05,Kisumu,6.75,21.87
2015-09-06,Kisumu,5.86,21.08
2015-09-07,Kisumu,4.01,19.38
2015-09-08,Kisumu,5.79,28.6
2015-09-09,Kisumu,4.43,15.41
2015-09-10,Kisumu,3.04,25.46
2015-09-11,Kisumu,2.35,22.82
2015-09-12,Kisumu,5.17,25.35
2015-09-13,Kisumu,2.52,20.58
2015-09-14,Kisumu,1.59,22.55
2015-09-15,Kisumu,4.12,22.24
2015-09-16,Kisumu,6.01,22.12
2015-09-17,Kisumu,3.61,25.11
2015-09-18,Kisumu,4.04,17.33
2015-09-19,Kisumu,3.61,30.67
2015-09-20,Kisumu,4.65,29.12
2015-09-21,Kisumu,3.89,20.97
2015-09-22,Kisumu,3.21,24.02
2015-09-23,Kisumu,3.35,23.75
2015-09-24,Kisumu,0.0,23.01
2015-09-25,Kisumu,4.38,21.87
2015-09-26,Kisumu,6.43,19.35
2015-09-27,Kisumu,3.02,23.41
2015-09-28,Kisumu,6.98,27.97
2015-09-29,Kisumu,4.3,25.55
2015-09-30,Kisumu,5.2,19.86
2015-10-01,Kisumu,5.19,25.95
2015-10-02,Kisumu,10.93,21.7
2015-10-03,Kisumu,10.79,22.04
2015-10-04,Kisumu,8.52,23.57
2015-10-05,Kisumu,13.38,23.76
2015-10-06,Kisumu,7.63,25.69
2015-10-07,Kisumu,11.3,25.37
2015-10-08,Kisumu,13.23,27.5
2015-10-09,Kisumu,3.45,21.19
2015-10-10,Kisumu,11.72,23.44
2015-10-11,Kisumu,10.95,24.09
2015-10-12,Kisumu,4.44,30.07
2015-10-13,Kisumu,9.61,26.25
2015-10-14,Kisumu,6.81,23.73
2015-10-15,Kisumu,13.16,25.02
2015-10-16,Kisumu,10.32,24.79
2015-10-17,Kisumu,7.81,25.66
2015-10-18,Kisumu,10.48,24.22
2015-10-19,Kisumu,5.72,21.71
2015-10-20,Kisumu,12.19,16.71
2015-10-21,Kisumu,8.33,23.82
2015-10-22,Kisumu,5.09,19.49
2015-10-23,Kisumu,12.4,19.05
2015-10-24,Kisumu,13.27,26.8
2015-10-25,Kisumu,16.97,16.66
2015-10-26,Kisumu,14.92,26.77
2015-10-27,Kisumu,10.4,22.65
2015-10-28,Kisumu,15.04,14.56
2015-10-29,Kisumu,9.96,23.02
2015-10-30,Kisumu,4.31,25.4
2015-10-31,Kisumu,11.78,20.39
2015-11-01,Kisumu,12.31,23.85
2015-11-02,Kisumu,9.87,26.09
2015-11-03,Kisumu,7.85,23.12
2015-11-04,Kisumu,11.9,22.28
2015-11-05,Kisumu,7.26,22.87
2015-11-06,Kisumu,11.84,22.27
2015-11-07,Kisumu,8.01,23.73
2015-11-08,Kisumu,4.6,20.86
2015-11-09,Kisumu,8.88,25.74
2015-11-10,Kisumu,9.67,26.54
2015-11-11,Kisumu,10.05,23.44
2015-11-12,Kisumu,3.83,21.28
2015-11-13,Kisumu,7.59,25.37
2015-11-14,Kisumu,4.15,20.28
2015-11-15,Kisumu,8.9,25.12
2015-11-16,Kisumu,15.27,26.33
2015-11-17,Kisumu,5.95,25.13
2015-11-18,Kisumu,9.29,18.79
2015-11-19,Kisumu,16.36,24.96
2015-11-20,Kisumu,8.2,25.47
2015-11-21,Kisumu,10.95,25.06
2015-11-22,Kisumu,16.81,26.5
2015-11-23,Kisumu,11.39,19.26
2015-11-24,Kisumu,9.12,23.96
2015-11-25,Kisumu,6.63,23.7
2015-11-26,Kisumu,11.68,21.93
2015-11-27,Kisumu,11.75,19.54
2015-11-28,Kisumu,11.99,20.71
2015-11-29,Kisumu,11.58,24.66
2015-11-30,Kisumu,10.6,28.13
2015-12-01,Kisumu,3.77,27.19
2015-12-02,Kisumu,9.18,23.47
2015-12-03,Kisumu,5.88,23.5
2015-12-04,Kisumu,3.55,20.39
2015-12-05,Kisumu,2.03,26.72
2015-12-06,Kisumu,3.77,26.77
2015-12-07,Kisumu,1.39,20.52
2015-12-08,Kisumu,6.43,24.08
2015-12-09,Kisumu,5.69,26.79
2015-12-10,Kisumu,7.07,23.7
2015-12-11,Kisumu,4.83,27.97
2015-12-12,Kisumu,9.54,24.78
2015-12-13,Kisumu,2.26,24.76
2015-12-14,Kisumu,1.66,24.24
2015-12-15,Kisumu,3.92,23.91
2015-12-16,Kisumu,7.35,31.39
2015-12-17,Kisumu,2.67,25.77
2015-12-18,Kisumu,5.34,26.97
2015-12-19,Kisumu,4.47,19.72
2015-12-20,Kisumu,3.58,24.88
2015-12-21,Kisumu,7.7,23.44
2015-12-22,Kisumu,4.25,23.88
2015-12-23,Kisumu,3.05,23.13
2015-12-24,Kisumu,3.55,26.72
2015-12-25,Kisumu,4.43,22.11
2015-12-26,Kisumu,6.21,21.43
2015-12-27,Kisumu,4.64,31.76
2015-12-28,Kisumu,4.75,26.0
2015-12-29,Kisumu,7.31,25.69
2015-12-30,Kisumu,4.21,19.13
2015-12-31,Kisumu,3.94,27.19
2016-01-01,Kisumu,5.42,29.81
2016-01-02,Kisumu,4.66,24.12
2016-01-03,Kisumu,4.39,16.35
2016-01-04,Kisumu,6.17,25.1
2016-01-05,Kisumu,2.34,23.23
2016-01-06,Kisumu,7.49,27.33
2016-01-07,Kisumu,4.74,24.94
2016-01-08,Kisumu,4.69,19.26
2016-01-09,Kisumu,4.9,23.42
2016-01-10,Kisumu,4.82,23.35
2016-01-11,Kisumu,5.43,26.04
2016-01-12,Kisumu,2.66,26.84
2016-01-13,Kisumu,4.48,19.43
2016-01-14,Kisumu,6.3,22.14
2016-01-15,Kisumu,4.15,23.0
2016-01-16,Kisumu,4.86,25.29
2016-01-17,Kisumu,4.63,21.92
2016-01-18,Kisumu,5.33,18.34
2016-01-19,Kisumu,1.51,24.34
2016-01-20,Kisumu,5.79,24.69
2016-01-21,Kisumu,5.09,23.7
2016-01-22,Kisumu,2.63,22.41
2016-01-23,Kisumu,6.51,22.63
2016-01-24,Kisumu,5.14,25.09
2016-01-25,Kisumu,6.62,24.14
2016-01-26,Kisumu,8.68,24.82
2016-01-27,Kisumu,0.02,27.81
2016-01-28,Kisumu,3.46,23.3
2016-01-29,Kisumu,7.24,20.8
2016-01-30,Kisumu,4.14,24.74
2016-01-31,Kisumu,8.31,20.87
2016-02-01,Kisumu,2.72,25.7
2016-02-02,Kisumu,5.95,22.14
2016-02-03,Kisumu,5.99,28.28
2016-02-04,Kisumu,7.48,25.05
2016-02-05,Kisumu,4.63,21.54
2016-02-06,Kisumu,4.63,21.14
2016-02-07,Kisumu,6.56,24.25
2016-02-08,Kisumu,4.25,23.16
2016-02-09,Kisumu,7.98,23.81
2016-02-10,Kisumu,6.9,22.85
2016-02-11,Kisumu,5.16,22.83
2016-02-12,Kisumu,8.42,22.85
